input_size,comp,swap,basic,time,mem
3033,70871,8444,158321,46106888,2304
3034,72236,8406,160180,46499486,2304
3035,72510,8394,160542,46985536,2500
3036,77325,8118,166076,49242002,2556
3037,70243,8368,156933,45547690,2388
3038,68264,8431,154364,44902587,2220
3039,72343,8404,160344,46924049,2416
3040,78397,8274,168603,49926506,2584
3041,70606,8436,157889,45762891,2248
3042,76043,8277,165113,48593987,2612
3043,69829,8438,156767,45508994,2444
3044,67450,8508,153619,44561232,2276
3045,78726,8249,168956,50306779,2500
3046,68532,8431,154760,44992560,2556
3047,68330,8488,154806,45373645,2304
3048,71214,8428,158773,46415122,2360
3049,73822,8338,162137,47632523,2360
3050,69798,8362,156229,46175135,2332
3051,77663,8407,168358,49605306,2360
3052,77339,8398,167782,49646162,2444
3053,70713,8524,158616,45850888,2192
3054,79116,8366,170299,50512492,2276
3055,68693,8491,155370,47285277,2304
3056,75511,8384,164960,48596303,2472
3057,73027,8454,161643,52873135,2164
3058,73747,8366,162232,49931607,2416
3059,70539,8493,158183,46051446,2472
3060,69976,8546,157625,57599771,2360
3061,74414,8412,163516,48712652,2416
3062,85148,8297,178927,53362179,2780
3063,69251,8495,156237,45173270,2332
3064,72964,8536,162071,47422703,2416
3065,74647,8464,164167,58289049,2416
3066,66216,8640,152569,65311291,2304
3067,67809,8566,154525,47249580,2332
3068,79641,8481,171745,55412783,2416
3069,71786,8461,159874,51586803,2472
3070,73464,8451,162318,49463913,2472
3071,69451,8447,156268,45418777,2360
3072,71102,8511,159145,59460299,2612
3073,79348,8411,170899,51025141,2416
3074,71814,8485,160020,50309161,2304
3075,76211,8372,165928,48982836,2360
3076,72472,8616,161839,47055107,2136
3077,72992,8501,161888,47641252,2388
3078,72453,8489,161001,47050627,2332
3079,79421,8435,171143,50322298,2528
3080,76484,8426,166710,49451652,2612
3081,69861,8578,157676,45899093,2388
3082,74102,8518,163654,47818184,2556
3083,76222,8390,166067,48778662,2444
3084,78017,8436,169038,50001940,2920
3085,71352,8554,159793,46553201,2248
3086,87536,8312,182588,54554670,2696
3087,76287,8521,166970,49986553,2444
3088,77118,8374,167335,49697164,2668
3089,82891,8350,175852,52313982,2472
3090,80208,8446,172408,52247530,2584
3091,76152,8391,165981,48849194,2528
3092,76678,8553,167734,49504622,2360
3093,74895,8551,165067,50146889,2304
3094,71956,8524,160487,46997461,2388
3095,70330,8536,158093,45954073,2276
3096,73174,8522,162310,47287631,2332
3097,69672,8595,157472,45838250,2276
3098,75258,8488,165270,48341176,2584
3099,77235,8456,167983,49379857,2668
3100,81176,8370,173390,52091268,2724
3101,72417,8601,161647,49633104,2472
3102,75810,8502,166155,48840752,2472
3103,75298,8575,165809,48403931,2304
3104,73395,8574,162949,47666927,2584
3105,71314,8597,159971,46352081,2220
3106,78772,8438,170186,50325052,2528
3107,75842,8531,166409,48830774,2444
3108,91843,8363,189349,58938299,2976
3109,71689,8697,161153,49835562,2164
3110,76588,8552,167578,53193474,2500
3111,73907,8576,163713,47874821,2220
3112,77087,8614,168735,49505960,2696
3113,87845,8325,183144,55344472,2696
3114,73117,8606,162692,51205106,2220
3115,76811,8672,168684,49423793,2332
3116,76062,8583,167019,48733441,2500
3117,78921,8629,171575,50437522,2388
3118,84861,8452,179425,53528572,2472
3119,70693,8688,159587,47291267,2360
3120,73688,8634,163782,47900602,2724
3121,73112,8667,163075,47706635,2360
3122,75084,8566,165441,48549606,2388
3123,77510,8562,169076,49699464,2304
3124,66323,8790,153629,44057475,2304
3125,71158,8785,160896,46601249,2332
3126,79350,8573,171915,50761020,2528
3127,73565,8707,164052,47675008,2388
3128,75356,8572,165913,48391725,2444
3129,73152,8758,163719,50804887,2360
3130,76842,8613,168381,55247863,2584
3131,73779,8632,163907,51421486,2332
3132,74075,8676,164600,58430012,2276
3133,75951,8714,167624,49216853,2360
3134,73711,8735,164396,47745859,2276
3135,89771,8520,187194,56082036,2612
3136,79717,8638,172837,51298428,3004
3137,71005,8815,160832,46850528,2388
3138,78576,8657,171238,50509129,2388
3139,71814,8769,161786,47213417,2304
3140,71056,8741,160491,46800152,2304
3141,84363,8576,179435,53875027,2948
3142,77925,8649,170245,54026488,2444
3143,73577,8726,164171,47940770,2360
3144,82866,8497,176718,52409597,2556
3145,81879,8620,175980,52546673,2556
3146,76331,8783,168631,49238797,2304
3147,79527,8655,172668,50990085,2556
3148,73541,8825,164686,47814819,2220
3149,76164,8707,167889,49265416,2416
3150,71957,8778,162039,48764480,2472
3151,87258,8563,183681,55671367,2444
3152,78153,8740,171123,50403111,2388
3153,79906,8689,173412,51082381,2388
3154,79239,8717,172626,50770640,2276
3155,74988,8679,166033,48310838,2332
3156,83743,8591,178619,53131266,2612
3157,72760,8843,163673,47517005,2472
3158,79570,8687,172909,51340225,2948
3159,75864,8744,167709,61128385,2276
3160,71174,8837,161209,46727204,2416
3161,81270,8778,175991,51969824,2304
3162,75866,8709,167540,49156229,2304
3163,79636,8595,172473,51290402,2528
3164,77963,8758,170926,71177400,2696
3165,72979,8831,163882,65837040,2332
3166,76405,8754,168596,49086002,2500
